x1,x2,x3,y1,y2,y3,u1,u2,u3
-10.0,28.0,0.0,-10.65,28.0,16.25,0.8499999999999991,13.35,16.575
-10.0,28.0,0.0,-10.65,28.0,16.25,0.8499999999999991,13.35,16.575
-9.999797001078452,27.99983546403201,1.4957735366173866e-5,-10.64979700107845,27.999844144906945,16.249950024790856,0.8499965276500271,13.350022743842942,16.574961996915423
-9.996731717363074,27.99735097091533,0.00024080011349656005,-10.646731717363073,27.997490733001783,16.249195379706865,0.849944095165423,13.350366163864576,16.57438815160098
-9.993362995744356,27.9946213570499,0.0004889761708456716,-10.64336299323959,27.99490520292462,16.248365781199002,0.849886431612971,13.350743644732434,16.573757379952692
-9.981737995302014,27.985204301921325,0.0013451177008880243,-10.631737976636275,27.985985441039233,16.245501989710913,0.8496873205165404,13.352046343814834,16.57158032622237
-9.980114927445076,27.98388988428884,0.0014646182771175778,-10.630114905367451,27.98474046705342,16.24510201390022,0.8496595021443542,13.352228241037993,16.571276315057602
-9.979709829729744,27.98356183872655,0.001494442947484174,-10.62970980674929,27.98442975431524,16.245002179014904,0.849652558188389,13.352273641225471,16.571200435196957
-9.97970992032194,27.98356197970651,0.0014944378326253306,-10.629709897138076,27.984429893780103,16.245002182977245,0.8496525563519823,13.35227363899655,16.571200441236407
-9.94705868285042,27.957121837069728,0.003896255803570078,-10.597058585019491,27.959386813625585,16.23695314420766,0.8490928362025417,13.355931713605154,16.565084494037528
-9.913499333204728,27.930028727051077,0.0063625000476105085,-10.56349890803207,27.933732280158456,16.228655198837238,0.8485134801856502,13.359697969769556,16.55878643485719
-9.797970459925162,27.837006072521223,0.014825155251137022,-10.4479681575597,27.84566971804304,16.199995501528992,0.8465069356844639,13.372669532927054,16.53707154564841
-9.781881836116161,27.824089052987127,0.016000480052858056,-10.431879157796812,27.833444574238477,16.19599141637444,0.8462256788776823,13.374477370775116,16.5340425663749
-9.777868320506393,27.820868453478003,0.016293565344238207,-10.427865543192953,27.830396629130206,16.19499194629539,0.8461554304325908,13.374928457096745,16.533286694838672
-9.777883042161363,27.82088901361855,0.01629267714589239,-10.427880240647381,27.830417014622412,16.194992099731497,0.8461552068924436,13.374928216755789,16.533287337299758
-9.56704909425986,27.651757837543233,0.03160267826874672,-10.217040949948872,27.67035799405823,16.14238300567415,0.8424622825933112,13.398577820542506,16.493575116432083
-9.354107193884799,27.48445201383479,0.04697884332933696,-10.004082940531516,27.512326710054985,16.088206579056823,0.8385593307525353,13.422741508824299,16.45296171912019
-8.630650948379774,26.92620513078916,0.09820793171386938,-9.280540473012765,26.985862738921455,15.900740031067373,0.8248133409915209,13.505029646589868,16.313814443503848
-8.53091482239859,26.8506553874085,0.1051569921421041,-9.180787919515698,26.91471822324651,15.874554750434886,0.8228548061769176,13.516380301354902,16.294535324469173
-8.506127114314838,26.83196074684119,0.10688051807594097,-9.155995883582586,26.897121445061032,15.868018011127756,0.8223638927987328,13.519207820388031,16.289730321539217
-8.50823899844324,26.83453352912815,0.10675402805257064,-9.158105731714114,26.899680765758987,15.867970742761711,0.8223439773665593,13.51919707877091,16.289767546876117
-8.137230234782782,26.55617793815561,0.13231666222300878,-8.787028580108991,26.637870423245793,15.769014091338471,0.8149065464407226,13.56167643688094,16.21734507591536
-7.768903556028432,26.292458611848364,0.1575587343821678,-8.418595198738299,26.390937801416165,15.667503984917516,0.8069139179043491,13.604833261063023,16.143827422131526
-6.529490174622927,25.44011410394484,0.24012812139629025,-7.178712601640377,25.595766574688582,15.317186076912577,0.7784315999228207,13.750672931324036,15.89364941427547
-6.3583321767249945,25.326617301745955,0.25126787616866886,-7.007475646330502,25.490148560522925,15.268509083554806,0.7743379698963186,13.770649132147911,15.85923255757991
-6.3159970552636935,25.29887159202096,0.25401868808676015,-6.965120007368004,25.46436341821302,15.25636539981576,0.773308846091991,13.775620847898317,15.850666926001614
-6.32803665286088,25.313058094417038,0.25341043096807453,-6.9771490196595805,25.47848203914363,15.256154614063659,0.7732034250900341,13.775627925991534,15.850825542990885
-5.8787590354134505,25.02521438551538,0.2824562739533504,-6.527636513766129,25.211940997597797,15.123237714322292,0.7618725653756502,13.829614306090189,15.757656808750466
-5.4373381043208475,24.766430015973803,0.31120557932474835,-6.085910370779097,24.974641665399368,14.987873540126234,0.7496295063302079,13.884446681885503,15.663674833874767
-3.9561008463418927,23.962351745923893,0.40601483422976486,-4.603448802297757,24.243397789427725,14.524196891107122,0.7058769377796779,14.069797567108711,15.345717776185172
